der var engang en fattig bonde som var meget from og han blev syg og døde. da han kom op til himmelens port
jeg har ikke set noget svarede han og jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste
har ikke set noget svarede han og jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag
ikke set noget svarede han og jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste
set noget svarede han og jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden
noget svarede han og jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden det
svarede han og jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden det til
han og jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden det til de
og jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden det til de andre
jeg kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden det til de andre men
kan heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden det til de andre men ingen
heller ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden det til de andre men ingen af
ikke tænke mig hvem det skulle være. da det kom igen næste dag viste manden det til de andre men ingen af dem
tænke mig hvem det skulle være. da det kom igen næste dag viste manden det til de andre men ingen af dem kunne
mig hvem det skulle være. da det kom igen næste dag viste manden det til de andre men ingen af dem kunne se
hvem det skulle være. da det kom igen næste dag viste manden det til de andre men ingen af dem kunne se det.
det skulle være. da det kom igen næste dag viste manden det til de andre men ingen af dem kunne se det. han
skulle være. da det kom igen næste dag viste manden det til de andre men ingen af dem kunne se det. han fulgte
være. da det kom igen næste dag viste manden det til de andre men ingen af dem kunne se det. han fulgte nu
da det kom igen næste dag viste manden det til de andre men ingen af dem kunne se det. han fulgte nu efter
det kom igen næste dag viste manden det til de andre men ingen af dem kunne se det. han fulgte nu efter det
kom igen næste dag viste manden det til de andre men ingen af dem kunne se det. han fulgte nu efter det ind
igen næste dag viste manden det til de andre men ingen af dem kunne se det. han fulgte nu efter det ind i
næste dag viste manden det til de andre men ingen af dem kunne se det. han fulgte nu efter det ind i stuen
dag viste manden det til de andre men ingen af dem kunne se det. han fulgte nu efter det ind i stuen og
viste manden det til de andre men ingen af dem kunne se det. han fulgte nu efter det ind i stuen og så
manden det til de andre men ingen af dem kunne se det. han fulgte nu efter det ind i stuen og så da
det til de andre men ingen af dem kunne se det. han fulgte nu efter det ind i stuen og så da at
til de andre men ingen af dem kunne se det. han fulgte nu efter det ind i stuen og så da at det
de andre men ingen af dem kunne se det. han fulgte nu efter det ind i stuen og så da at det sad
andre men ingen af dem kunne se det. han fulgte nu efter det ind i stuen og så da at det sad og
men ingen af dem kunne se det. han fulgte nu efter det ind i stuen og så da at det sad og gravede
ingen af dem kunne se det. han fulgte nu efter det ind i stuen og så da at det sad og gravede med
af dem kunne se det. han fulgte nu efter det ind i stuen og så da at det sad og gravede med fingrene
dem kunne se det. han fulgte nu efter det ind i stuen og så da at det sad og gravede med fingrene i
kunne se det. han fulgte nu efter det ind i stuen og så da at det sad og gravede med fingrene i dørsprækken
se det. han fulgte nu efter det ind i stuen og så da at det sad og gravede med fingrene i dørsprækken men
det. han fulgte nu efter det ind i stuen og så da at det sad og gravede med fingrene i dørsprækken men da
han fulgte nu efter det ind i stuen og så da at det sad og gravede med fingrene i dørsprækken men da det
fulgte nu efter det ind i stuen og så da at det sad og gravede med fingrene i dørsprækken men da det fik
nu efter det ind i stuen og så da at det sad og gravede med fingrene i dørsprækken men da det fik øje
efter det ind i stuen og så da at det sad og gravede med fingrene i dørsprækken men da det fik øje på
det ind i stuen og så da at det sad og gravede med fingrene i dørsprækken men da det fik øje på den
ind i stuen og så da at det sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede
i stuen og så da at det sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt
stuen og så da at det sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det.
og så da at det sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han
så da at det sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte
da at det sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu
at det sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad
det sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han
sad og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde
og gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set
gravede med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og
med fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev
fingrene i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet
i dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje
dørsprækken men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og
men da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen
da det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød
det fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da
fik øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det
øje på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må
på den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være
den fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være mit
fremmede forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget
forsvandt det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn
det. han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som
han fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er
fortalte nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er død
nu hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er død for
hvad han havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er død for fire
han havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er død for fire uger
havde set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er død for fire uger siden.
set og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er død for fire uger siden. de
og beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er død for fire uger siden. de brækkede
beskrev barnet nøje og moderen udbrød da det må være mit eget barn som er død for fire uger siden. de brækkede nu
barnet nøje og moderen udbrød da det må være mit eget barn som er død for fire uger siden. de brækkede nu gulvet
nøje og moderen udbrød da det må være mit eget barn som er død for fire uger siden. de brækkede nu gulvet op
og moderen udbrød da det må være mit eget barn som er død for fire uger siden. de brækkede nu gulvet op og
moderen udbrød da det må være mit eget barn som er død for fire uger siden. de brækkede nu gulvet op og fandt
udbrød da det må være mit eget barn som er død for fire uger siden. de brækkede nu gulvet op og fandt en
da det må være mit eget barn som er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre
det må være mit eget barn som er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som
må være mit eget barn som er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet
være mit eget barn som er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang
mit eget barn som er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde
eget barn som er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået
barn som er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af
som er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af sin
er død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af sin mor
død for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af sin mor for
for fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af sin mor for at
fire uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af sin mor for at give
uger siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af sin mor for at give den
siden. de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af sin mor for at give den til
de brækkede nu gulvet op og fandt en toøre som barnet engang havde fået af sin mor for at give den til en
