es war einmal ein das war wegen seiner weisen die es auf alle fragen weit und breit der könig des landes hörte auch glaubte es nicht und liess das bübchen da
alle hundert jahr ein vöglein und wetzt sein schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein
hundert jahr ein vöglein und wetzt sein schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser
jahr ein vöglein und wetzt sein schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und
ein vöglein und wetzt sein schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst
vöglein und wetzt sein schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan
und wetzt sein schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei
wetzt sein schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir
sein schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in
schnäbelein und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem
und wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen
wenn der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse
der ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und
ganze berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich
berg abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will
abgewetzt dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich
dann ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen
ist die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie
die erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein
erste sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes
sekunde von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es
von der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war
der ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal
ewigkeit der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein
der hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der
hast die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam
die drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in
drei fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der
fragen aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt
aufgelöst wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und
wie ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm
ein weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand
weiser und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit
und sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als
sollst fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen
fortan bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen
bei mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines
mir in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags
in meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet
meinem königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er
königlichen schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in
schlosse und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen
und ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen
ich will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und
will dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als
dich ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der
ansehen wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend
wie mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte
mein eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er
eigenes es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine
es war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge
war einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden
einmal ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und
ein der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste
der bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo
bekam in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er
in der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die
der welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht
welt und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen
und nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da
nahm niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da sah
niemand mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da sah er
mit als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da sah er ein
als einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da sah er ein das
einen treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da sah er ein das nach
treuen eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da sah er ein das nach einem
eines tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da sah er ein das nach einem kleinen
tags geriet er in einen grossen und als der abend konnte er keine herberge finden und wusste wo er die nacht zubringen da sah er ein das nach einem kleinen häuschen
